Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
37,37,2001-01-15,20-331,ORL,,CHI,W (+9),1,13:36,3,7,.429,1,4,.250,1,2,.500,1,0,1,0,0,0,1,4,8,2.0,-4
38,38,2001-01-18,20-334,ORL,@,DAL,L (-9),1,35:11,6,11,.545,2,6,.333,2,4,.500,0,7,7,1,1,1,1,4,16,11.8,-7
39,39,2001-01-20,20-336,ORL,@,SAS,W (+3),1,35:41,7,16,.438,3,8,.375,0,0,,4,2,6,3,0,0,1,4,17,11.5,+2
40,40,2001-01-23,20-339,ORL,,TOR,W (+5),1,46:26,9,14,.643,3,5,.600,3,4,.750,1,6,7,0,0,0,0,3,24,18.7,-5
41,41,2001-01-25,20-341,ORL,@,MIN,L (-9),1,35:32,3,12,.250,3,6,.500,0,0,,0,3,3,1,0,0,0,2,9,2.6,-1
42,42,2001-01-27,20-343,ORL,,MIA,L (-22),1,22:57,0,7,.000,0,5,.000,0,0,,0,1,1,1,1,1,1,4,0,-4.8,-7
43,43,2001-01-30,20-346,ORL,,IND,W (+7),1,43:46,3,11,.273,1,6,.167,1,2,.500,1,5,6,2,1,0,2,2,8,2.9,+8
44,44,2001-01-31,20-347,ORL,@,WAS,W (+4),1,22:41,5,8,.625,2,3,.667,0,1,.000,2,0,2,0,0,0,1,2,12,7.6,+3
45,45,2001-02-02,20-349,ORL,@,PHI,W (+6),1,46:11,8,18,.444,5,10,.500,3,4,.750,0,3,3,2,2,0,0,2,24,17.7,+15
46,46,2001-02-03,20-350,ORL,,ATL,W (+12),1,37:43,7,14,.500,1,4,.250,0,0,,1,4,5,2,0,1,2,2,15,9.2,+3
47,47,2001-02-06,20-353,ORL,@,CHH,W (+26),1,33:32,6,16,.375,3,7,.429,2,2,1.000,0,4,4,0,0,1,2,2,17,7.3,+19
48,48,2001-02-07,20-354,ORL,,WAS,W (+9),1,29:56,6,10,.600,3,4,.750,1,2,.500,0,5,5,2,1,0,2,2,16,12.1,+19
49,49,2001-02-14,20-361,ORL,,LAC,W (+13),1,33:36,7,13,.538,1,3,.333,1,2,.500,0,4,4,2,0,0,1,0,16,10.9,+13
50,50,2001-02-16,20-363,ORL,,HOU,W (+15),1,38:55,6,12,.500,0,3,.000,2,2,1.000,0,4,4,5,1,1,3,2,14,10.6,+18
51,51,2001-02-18,20-365,ORL,,NYK,W (+8),1,34:36,6,11,.545,3,6,.500,0,0,,0,2,2,2,2,1,1,2,15,12.6,+8
52,52,2001-02-20,21-001,ORL,,PHO,L (-6),1,36:21,6,11,.545,2,3,.667,1,2,.500,0,2,2,1,0,0,2,2,15,7.8,-5
53,53,2001-02-23,21-004,ORL,@,HOU,L (-10),1,31:50,5,13,.385,4,7,.571,0,0,,0,0,0,3,0,0,0,2,14,8.2,-12
54,54,2001-02-25,21-006,ORL,@,LAL,L (-6),1,45:24,7,21,.333,3,8,.375,2,2,1.000,2,6,8,4,0,0,2,4,19,9.5,-5
55,55,2001-02-26,21-007,ORL,@,DEN,W (+7),1,37:25,2,8,.250,0,3,.000,0,0,,0,3,3,4,1,0,0,1,4,3.5,+2
56,56,2001-02-28,21-009,ORL,@,PHO,W (+6),1,36:11,7,12,.583,2,3,.667,2,2,1.000,1,2,3,0,1,0,2,4,18,11.1,-1
57,57,2001-03-02,21-011,ORL,,CLE,W (+26),1,32:05,5,14,.357,1,5,.200,0,0,,3,2,5,3,1,0,2,3,11,5.8,+27
58,58,2001-03-04,21-013,ORL,@,DET,L (-9),1,36:20,5,17,.294,1,6,.167,2,2,1.000,2,7,9,2,0,0,0,4,13,6.4,+3
59,59,2001-03-05,21-014,ORL,,DAL,W (+14),1,32:35,3,11,.273,0,4,.000,2,2,1.000,2,7,9,3,1,0,1,1,8,6.7,+2
60,60,2001-03-07,21-016,ORL,,DET,W (+10),1,37:13,7,12,.583,4,5,.800,2,2,1.000,0,2,2,1,1,0,1,2,20,14.9,+6
61,61,2001-03-08,21-017,ORL,@,CHH,L (-13),1,35:14,6,13,.462,2,6,.333,1,1,1.000,1,2,3,0,0,1,2,2,15,7.5,-9
62,62,2001-03-10,21-019,ORL,,MIN,W (+12),1,33:15,6,15,.400,2,7,.286,0,0,,1,2,3,1,1,0,0,1,14,8.5,-1
63,63,2001-03-13,21-022,ORL,,SAC,L (-6),1,44:53,9,13,.692,4,5,.800,1,1,1.000,1,4,5,2,0,1,2,2,23,18.7,+2
64,64,2001-03-14,21-023,ORL,@,CLE,W (+10),1,31:03,8,16,.500,2,4,.500,0,0,,2,3,5,2,0,1,4,1,18,10.0,+6
65,65,2001-03-16,21-025,ORL,,VAN,W (+4),1,36:11,8,16,.500,3,6,.500,4,4,1.000,0,3,3,1,1,0,2,5,23,13.6,+14
66,66,2001-03-18,21-027,ORL,,LAL,L (-5),1,35:04,7,14,.500,3,6,.500,1,2,.500,1,3,4,2,0,1,1,0,18,13.3,-10
67,67,2001-03-20,21-029,ORL,@,CHI,W (+8),1,28:18,6,12,.500,2,5,.400,1,4,.250,2,6,8,1,0,0,0,5,15,9.7,-1
68,68,2001-03-21,21-030,ORL,@,IND,L (-1),1,43:17,4,14,.286,2,10,.200,2,2,1.000,2,5,7,4,2,1,0,2,12,11.4,+3
69,69,2001-03-23,21-032,ORL,@,MIL,L (-12),1,41:32,11,16,.688,5,7,.714,1,2,.500,0,2,2,3,1,0,0,4,28,22.9,-8
70,70,2001-03-25,21-034,ORL,,IND,W (+2),1,31:30,6,11,.545,2,5,.400,0,0,,1,2,3,1,0,1,1,4,14,8.8,+5
71,71,2001-03-28,21-037,ORL,@,PHI,W (+1),1,38:48,5,13,.385,2,6,.333,1,2,.500,0,4,4,3,0,0,2,1,13,6.4,+2
72,72,2001-03-30,21-039,ORL,@,DET,L (-3),1,37:28,9,21,.429,1,8,.125,2,2,1.000,0,2,2,1,2,0,0,2,21,12.4,+2
73,73,2001-04-01,21-041,ORL,@,TOR,W (+3),1,28:38,2,6,.333,1,3,.333,2,2,1.000,0,2,2,1,0,0,1,1,7,3.5,-7
74,74,2001-04-03,21-043,ORL,@,NYK,L (-12),1,32:20,10,16,.625,6,10,.600,1,1,1.000,0,4,4,4,2,0,0,0,27,25.8,0
75,75,2001-04-04,21-044,ORL,,BOS,W (+7),1,25:35,4,11,.364,0,4,.000,0,0,,1,3,4,2,1,0,1,3,8,3.7,-1
76,76,2001-04-06,21-046,ORL,,TOR,L (-8),1,39:44,6,12,.500,2,5,.400,3,5,.600,3,4,7,3,1,0,4,1,17,12.2,-5
77,77,2001-04-10,21-050,ORL,@,CLE,L (-23),1,34:13,3,10,.300,2,3,.667,0,0,,0,3,3,3,0,0,4,1,8,0.8,-5
78,78,2001-04-12,21-052,ORL,,PHI,W (+24),1,21:52,2,5,.400,2,4,.500,2,2,1.000,0,1,1,2,1,0,1,0,8,7.0,+12
79,79,2001-04-13,21-053,ORL,@,WAS,L (-3),1,28:47,4,12,.333,3,6,.500,3,4,.750,0,3,3,1,1,0,0,4,14,7.8,-4
80,80,2001-04-15,21-055,ORL,@,MIA,W (+17),1,35:51,8,13,.615,4,6,.667,1,2,.500,2,6,8,3,3,0,1,0,21,22.0,+26
81,81,2001-04-16,21-056,ORL,,MIL,L (-12),1,39:41,5,16,.313,3,9,.333,0,0,,2,2,4,3,2,2,2,2,13,8.5,-2
82,82,2001-04-18,21-058,ORL,,MIA,L (-12),1,19:56,8,10,.800,4,5,.800,0,0,,0,1,1,1,0,0,3,2,20,13.4,+6
1,1,2001-11-09,21-263,ORL,,SAC,W (+10),0,32:52,7,16,.438,2,8,.250,2,2,1.000,3,4,7,1,3,2,0,2,18,17.2,+12
2,2,2001-11-11,21-265,ORL,@,LAL,L (-13),0,28:45,4,11,.364,2,6,.333,0,0,,1,5,6,3,0,0,2,3,10,5.0,-6
3,3,2001-11-12,21-266,ORL,@,UTA,L (-7),0,26:22,5,12,.417,3,6,.500,3,3,1.000,0,1,1,1,1,1,0,4,16,10.7,-11
4,4,2001-11-14,21-268,ORL,@,PHO,W (+1),0,21:46,4,10,.400,2,5,.400,2,2,1.000,0,3,3,1,1,0,2,2,12,6.4,+3
5,5,2001-11-15,21-269,ORL,@,DEN,W (+19),0,24:09,3,5,.600,0,1,.000,0,0,,0,3,3,4,1,0,0,4,6,6.8,+3
6,6,2001-11-17,21-271,ORL,@,MIN,L (-8),0,30:45,6,11,.545,2,6,.333,3,3,1.000,0,0,0,3,0,0,0,0,17,13.8,+4
7,7,2001-11-21,21-275,ORL,,MIN,W (+11),0,24:57,3,9,.333,1,4,.250,0,0,,2,3,5,2,1,0,0,0,7,6.6,+8
8,8,2001-11-23,21-277,ORL,@,CHH,W (+10),0,28:24,7,12,.583,5,8,.625,2,3,.667,0,3,3,1,2,0,3,4,21,14.0,+19
9,9,2001-11-24,21-278,ORL,,CHH,L (-2),1,41:57,13,22,.591,6,8,.750,0,0,,2,5,7,5,1,0,5,3,32,23.0,-1
10,10,2001-11-26,21-280,ORL,,DET,L (-5),1,35:05,9,15,.600,3,5,.600,0,0,,2,4,6,1,1,0,2,4,21,14.8,+2
11,11,2001-11-29,21-283,ORL,,BOS,L (-10),1,22:46,6,13,.462,2,8,.250,2,2,1.000,0,3,3,0,0,0,2,4,16,6.6,-1
12,12,2001-12-01,21-285,ORL,@,WAS,W (+9),1,26:29,3,8,.375,1,3,.333,0,0,,0,3,3,1,0,1,1,5,7,1.9,+1
13,13,2001-12-03,21-287,ORL,,MEM,W (+42),1,30:30,9,14,.643,3,5,.600,5,6,.833,0,6,6,3,1,0,0,2,26,23.5,+27
14,14,2001-12-05,21-289,ORL,,CHI,W (+28),1,34:14,8,11,.727,2,4,.500,3,3,1.000,0,3,3,0,2,0,1,1,21,18.0,+32
15,15,2001-12-07,21-291,ORL,,ATL,W (+35),1,22:12,7,11,.636,3,5,.600,5,6,.833,1,4,5,0,0,0,1,4,22,16.0,+6
16,16,2001-12-08,21-292,ORL,@,ATL,L (-3),1,39:22,6,18,.333,3,9,.333,1,2,.500,2,7,9,4,0,0,1,1,16,10.3,+4
17,17,2001-12-10,21-294,ORL,@,LAC,L (-8),1,41:01,4,16,.250,1,7,.143,1,1,1.000,2,2,4,0,0,1,4,3,10,-2.1,-3
18,18,2001-12-11,21-295,ORL,@,SAC,L (-12),1,38:11,8,16,.500,1,5,.200,0,0,,1,8,9,6,0,1,2,0,17,15.0,+4
19,19,2001-12-13,21-297,ORL,@,GSW,W (+5),1,35:32,5,12,.417,2,4,.500,3,4,.750,2,4,6,8,2,1,1,1,15,17.7,+2
