Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
57,56,2022-02-14,33-187,BRK,,SAC,W (+24),1,31:44,3,11,.273,2,7,.286,0,0,,0,2,2,3,0,0,2,2,8,1.4,+7
58,57,2022-02-16,33-189,BRK,@,NYK,W (+5),1,37:54,2,12,.167,2,9,.222,2,3,.667,1,1,2,2,1,0,1,1,8,2.0,+2
59,58,2022-02-17,33-190,BRK,,WAS,L (-14),1,29:56,8,14,.571,5,7,.714,1,2,.500,1,1,2,3,4,1,2,2,22,20.0,-11
60,59,2022-02-24,33-197,BRK,,BOS,L (-23),1,27:33,0,9,.000,0,5,.000,1,3,.333,0,1,1,3,0,0,1,0,1,-4.7,-18
61,60,2022-02-26,33-199,BRK,@,MIL,W (+3),0,16:29,0,3,.000,0,3,.000,1,2,.500,0,0,0,1,0,0,0,1,1,-1.2,-12
62,61,2022-02-28,33-201,BRK,,TOR,L (-36),1,20:04,1,8,.125,1,6,.167,0,0,,0,1,1,3,0,0,1,1,3,-1.2,-4
63,62,2022-03-01,33-202,BRK,@,TOR,L (-1),1,31:55,3,7,.429,2,5,.400,0,0,,0,2,2,2,0,0,1,1,8,4.9,-9
64,63,2022-03-03,33-204,BRK,,MIA,L (-6),0,30:07,5,8,.625,4,5,.800,0,0,,0,2,2,1,0,0,1,2,14,9.9,-12
65,64,2022-03-06,33-207,BRK,@,BOS,L (-6),0,13:56,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.0,-6
66,65,2022-03-08,33-209,BRK,@,CHO,W (+11),0,19:39,4,7,.571,4,7,.571,0,0,,0,0,0,1,0,0,0,2,12,8.6,+12
67,66,2022-03-10,33-211,BRK,@,PHI,W (+29),0,20:38,4,6,.667,2,4,.500,0,0,,0,0,0,1,2,0,0,1,10,9.7,+3
68,67,2022-03-13,33-214,BRK,,NYK,W (+3),1,31:04,2,11,.182,1,9,.111,0,0,,2,1,3,4,0,0,0,1,5,2.2,0
69,68,2022-03-15,33-216,BRK,@,ORL,W (+42),0,21:46,5,7,.714,5,7,.714,0,0,,0,0,0,0,0,0,0,0,15,12.1,+27
70,69,2022-03-16,33-217,BRK,,DAL,L (-2),1,36:19,3,11,.273,3,9,.333,0,0,,0,1,1,2,2,0,0,0,9,6.2,-3
71,70,2022-03-18,33-219,BRK,,POR,W (+5),0,17:25,0,4,.000,0,4,.000,0,0,,0,2,2,0,0,0,0,1,0,-2.6,+1
72,71,2022-03-21,33-222,BRK,,UTA,W (+8),0,30:48,5,11,.455,3,9,.333,0,0,,1,2,3,1,0,1,2,2,13,7.2,-1
73,72,2022-03-23,33-224,BRK,@,MEM,L (-12),0,24:56,0,4,.000,0,3,.000,0,0,,0,1,1,0,0,0,2,2,0,-5.3,-27
74,73,2022-03-26,33-227,BRK,@,MIA,W (+15),0,20:18,2,11,.182,2,11,.182,3,3,1.000,0,1,1,1,0,0,1,1,9,1.7,-2
75,74,2022-03-27,33-228,BRK,,CHO,L (-9),0,11:57,1,4,.250,0,3,.000,0,0,,0,4,4,2,0,0,0,2,2,1.4,+16
76,75,2022-03-29,33-230,BRK,,DET,W (+7),0,16:53,1,1,1.000,1,1,1.000,0,0,,0,1,1,1,0,0,0,2,3,2.9,-12
77,76,2022-03-31,33-232,BRK,,MIL,L (-1),0,16:06,1,3,.333,1,2,.500,0,0,,0,1,1,2,1,0,0,0,3,4.0,+3
78,77,2022-04-02,33-234,BRK,@,ATL,L (-7),1,30:32,0,7,.000,0,5,.000,0,0,,0,1,1,1,0,0,2,4,0,-7.5,+7
79,78,2022-04-05,33-237,BRK,,HOU,W (+13),1,25:23,2,8,.250,2,8,.250,0,0,,0,3,3,2,1,0,1,1,6,3.1,-7
80,79,2022-04-06,33-238,BRK,@,NYK,W (+12),0,23:42,5,7,.714,5,7,.714,0,0,,0,0,0,2,1,0,1,1,15,13.1,+21
81,80,2022-04-08,33-240,BRK,,CLE,W (+11),0,24:07,2,5,.400,2,5,.400,2,3,.667,0,0,0,1,0,0,0,0,8,5.6,+5
82,81,2022-04-10,33-242,BRK,,IND,W (+8),0,30:23,3,6,.500,2,5,.400,0,0,,0,2,2,2,0,0,3,1,8,3.6,+16
1,1,2022-10-19,34-069,BRK,,NOP,L (-22),0,22:40,5,10,.500,4,9,.444,2,2,1.000,0,1,1,0,0,0,0,0,16,11.3,-2
2,2,2022-10-21,34-071,BRK,,TOR,W (+4),0,11:03,2,5,.400,2,4,.500,4,4,1.000,0,0,0,0,0,0,0,0,10,7.3,+15
3,3,2022-10-24,34-074,BRK,@,MEM,L (-10),0,19:14,2,4,.500,2,4,.500,0,0,,1,0,1,2,0,0,0,0,6,6.1,-7
4,4,2022-10-26,34-076,BRK,@,MIL,L (-11),0,17:44,0,2,.000,0,2,.000,0,0,,0,1,1,3,0,0,1,0,0,0.0,-7
5,5,2022-10-27,34-077,BRK,,DAL,L (-4),0,16:44,1,3,.333,1,2,.500,0,0,,1,1,2,1,0,0,1,1,3,1.6,0
6,6,2022-10-29,34-079,BRK,,IND,L (-9),0,6:32,2,3,.667,1,2,.500,3,3,1.000,0,0,0,0,0,0,0,1,8,6.3,0
7,7,2022-10-31,34-081,BRK,,IND,W (+7),0,5:36,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,0.3,+2
8,8,2022-11-01,34-082,BRK,,CHI,L (-9),0,9:39,3,6,.500,2,4,.500,1,1,1.000,0,1,1,0,0,0,0,3,9,5.1,-4
9,9,2022-11-04,34-085,BRK,@,WAS,W (+42),0,16:19,2,4,.500,1,2,.500,0,0,,0,1,1,1,1,1,0,1,5,5.3,+16
10,10,2022-11-05,34-086,BRK,@,CHO,W (+4),0,13:11,4,6,.667,3,5,.600,0,0,,0,0,0,2,0,0,1,1,11,8.4,-9
11,11,2022-11-07,34-088,BRK,@,DAL,L (-2),0,7:59,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.1,-5
12,12,2022-11-09,34-090,BRK,,NYK,W (+27),0,8:52,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,0,0,0,0,-1.1,0
13,13,2022-11-12,34-093,BRK,@,LAC,W (+15),0,11:33,2,5,.400,2,4,.500,0,0,,1,0,1,1,0,0,0,0,6,4.7,-3
14,14,2022-11-13,34-094,BRK,@,LAL,L (-13),0,12:56,1,6,.167,0,4,.000,0,0,,1,0,1,1,1,0,0,0,2,0.6,-17
15,15,2022-11-15,34-096,BRK,@,SAC,L (-32),0,4:07,1,1,1.000,1,1,1.000,0,0,,0,2,2,1,0,0,0,0,3,4.0,0
16,16,2022-11-17,34-098,BRK,@,POR,W (+2),0,3:42,1,2,.500,0,1,.000,0,0,,0,0,0,2,1,0,1,0,2,2.4,-3
17,17,2022-11-20,34-101,BRK,,MEM,W (+12),0,6:22,2,2,1.000,0,0,,0,0,,0,1,1,1,0,0,1,0,4,3.4,+6
18,18,2022-11-22,34-103,BRK,@,PHI,L (-9),0,13:15,1,3,.333,1,3,.333,0,0,,1,0,1,2,0,0,0,2,3,2.6,0
19,19,2022-11-23,34-104,BRK,@,TOR,W (+14),0,6:24,0,2,.000,0,2,.000,0,0,,0,1,1,1,0,0,1,0,0,-1.4,-11
20,20,2022-11-25,34-106,BRK,@,IND,L (-11),0,5:05,1,1,1.000,1,1,1.000,0,0,,0,0,0,2,0,0,1,1,3,2.7,-3
21,,2022-11-27,34-108,BRK,,POR,W (+14),Did Not Play,,,,,,,,,,,,,,,,,,,,,
22,,2022-11-28,34-109,BRK,,ORL,W (+7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
23,,2022-11-30,34-111,BRK,,WAS,W (+6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
24,,2022-12-02,34-113,BRK,,TOR,W (+9),Did Not Play,,,,,,,,,,,,,,,,,,,,,
25,,2022-12-04,34-115,BRK,,BOS,L (-11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
26,,2022-12-07,34-118,BRK,,CHO,W (+6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
27,,2022-12-09,34-120,BRK,,ATL,W (+4),Did Not Play,,,,,,,,,,,,,,,,,,,,,
28,21,2022-12-10,34-121,BRK,@,IND,W (+3),1,33:56,10,20,.500,3,8,.375,1,2,.500,0,6,6,6,1,0,2,0,24,18.6,+8
29,,2022-12-12,34-123,BRK,@,WAS,W (+12),Did Not Play,,,,,,,,,,,,,,,,,,,,,
30,,2022-12-16,34-127,BRK,@,TOR,W (+3),Inactive,,,,,,,,,,,,,,,,,,,,,
31,,2022-12-18,34-129,BRK,@,DET,W (+3),Inactive,,,,,,,,,,,,,,,,,,,,,
32,22,2022-12-21,34-132,BRK,,GSW,W (+30),0,12:52,5,5,1.000,3,3,1.000,0,0,,0,0,0,3,1,0,2,1,13,12.2,0
33,,2022-12-23,34-134,BRK,,MIL,W (+18),Did Not Play,,,,,,,,,,,,,,,,,,,,,
34,23,2022-12-26,34-137,BRK,@,CLE,W (+8),0,5:45,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-8
35,24,2022-12-28,34-139,BRK,@,ATL,W (+1),0,11:46,3,3,1.000,3,3,1.000,3,3,1.000,0,1,1,0,0,0,1,0,12,10.4,-8
36,,2022-12-31,34-142,BRK,@,CHO,W (+17),Did Not Play,,,,,,,,,,,,,,,,,,,,,
37,25,2023-01-02,34-144,BRK,,SAS,W (+36),0,23:02,1,4,.250,0,3,.000,0,0,,0,2,2,3,1,0,2,1,2,0.9,+11
