Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
27,23,2018-12-13,32-060,DAL,@,PHO,L (-10),1,30:25,4,11,.364,1,5,.200,2,4,.500,1,2,3,1,0,0,0,3,11,4.9,-6
28,24,2018-12-16,32-063,DAL,,SAC,L (-7),1,32:02,4,13,.308,3,6,.500,2,2,1.000,0,0,0,4,2,0,1,5,13,7.3,-1
29,25,2018-12-18,32-065,DAL,@,DEN,L (-8),1,31:57,4,12,.333,4,5,.800,2,2,1.000,1,1,2,4,2,0,2,2,14,10.2,-14
30,26,2018-12-20,32-067,DAL,@,LAC,L (-4),1,27:26,2,7,.286,0,4,.000,2,2,1.000,0,0,0,1,1,0,1,5,6,0.6,+4
31,27,2018-12-22,32-069,DAL,@,GSW,L (-4),1,35:32,9,15,.600,7,11,.636,0,0,,2,1,3,4,1,0,2,2,25,20.8,+8
32,28,2018-12-23,32-070,DAL,@,POR,L (-3),1,34:46,2,11,.182,2,7,.286,2,2,1.000,0,4,4,3,0,0,2,4,8,0.8,-3
33,29,2018-12-26,32-073,DAL,,NOP,W (+3),1,28:24,3,7,.429,0,2,.000,2,2,1.000,0,3,3,1,1,0,3,4,8,2.3,-1
34,,2018-12-28,32-075,DAL,@,NOP,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,,2018-12-30,32-077,DAL,,OKC,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,30,2018-12-31,32-078,DAL,@,OKC,L (-20),1,24:08,2,9,.222,1,6,.167,2,2,1.000,0,3,3,0,2,1,2,4,7,1.5,-16
37,31,2019-01-02,32-080,DAL,@,CHO,W (+38),1,25:24,3,7,.429,1,5,.200,4,4,1.000,0,3,3,1,0,1,0,1,11,9.2,+14
