Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
22,22,2005-12-17,34-058,MEM,,PHO,W (+4),1,40:03,4,13,.308,2,8,.250,2,2,1.000,1,1,2,5,3,1,0,0,12,12.7,+3
23,23,2005-12-19,34-060,MEM,,DET,L (-2),1,45:13,5,9,.556,1,2,.500,0,0,,0,2,2,4,0,0,2,6,11,5.7,-3
24,,2005-12-21,34-062,MEM,,POR,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
25,,2005-12-23,34-064,MEM,,CHI,W (+18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
26,24,2005-12-26,34-067,MEM,@,UTA,L (-3),1,44:05,7,11,.636,3,6,.500,8,8,1.000,0,4,4,1,5,1,0,4,25,26.1,-6
27,25,2005-12-28,34-069,MEM,@,LAL,W (+1),1,27:17,6,10,.600,3,4,.750,2,2,1.000,0,1,1,1,0,0,0,4,17,11.8,-2
28,26,2005-12-30,34-071,MEM,@,POR,W (+3),1,36:46,6,12,.500,1,4,.250,2,3,.667,1,1,2,2,2,0,2,1,15,10.6,-2
29,27,2005-12-31,34-072,MEM,@,SEA,W (+4),1,42:58,5,14,.357,3,8,.375,4,6,.667,0,2,2,4,2,0,1,5,17,10.8,-4
30,28,2006-01-03,34-075,MEM,,GSW,W (+10),1,42:13,8,16,.500,4,10,.400,3,7,.429,0,5,5,4,4,1,1,3,23,20.2,+16
31,29,2006-01-06,34-078,MEM,,UTA,W (+22),1,36:14,5,11,.455,3,7,.429,0,0,,0,6,6,1,0,1,0,4,13,8.9,+19
32,30,2006-01-07,34-079,MEM,@,CHI,L (-29),1,25:15,1,6,.167,1,5,.200,3,4,.750,2,1,3,0,1,0,2,1,6,2.1,-10
33,31,2006-01-10,34-082,MEM,,SAC,W (+14),1,25:15,1,3,.333,1,2,.500,0,0,,0,2,2,4,7,0,0,3,3,10.5,+5
34,32,2006-01-13,34-085,MEM,,NJN,W (+12),1,38:35,4,12,.333,1,8,.125,3,4,.750,1,5,6,4,2,0,2,5,12,7.8,+21
35,33,2006-01-14,34-086,MEM,@,SAS,L (-1),1,36:38,6,12,.500,2,3,.667,2,2,1.000,1,9,10,0,2,0,0,3,16,14.2,+7
36,34,2006-01-16,34-088,MEM,,SAS,L (-10),1,25:39,4,7,.571,1,2,.500,1,2,.500,0,7,7,2,2,0,1,6,10,8.4,-7
37,35,2006-01-18,34-090,MEM,@,NOK,L (-8),1,34:11,3,11,.273,2,7,.286,1,1,1.000,1,7,8,2,1,0,1,4,9,5.1,-5
38,36,2006-01-20,34-092,MEM,@,PHI,L (-3),1,44:48,7,17,.412,3,10,.300,5,10,.500,0,9,9,3,2,1,0,2,22,17.6,+1
39,37,2006-01-22,34-094,MEM,@,WAS,W (+11),1,26:21,4,10,.400,2,4,.500,3,3,1.000,2,4,6,1,1,0,0,2,13,11.1,+7
40,38,2006-01-24,34-096,MEM,@,MIA,L (-12),1,26:52,0,7,.000,0,5,.000,2,7,.286,0,2,2,0,2,0,1,4,2,-4.9,-6
41,39,2006-01-25,34-097,MEM,,MIN,W (+20),1,42:08,8,13,.615,2,5,.400,4,4,1.000,0,3,3,3,2,0,2,2,22,18.3,+20
42,40,2006-01-27,34-099,MEM,@,DET,L (-6),1,38:50,5,14,.357,1,8,.125,1,2,.500,0,2,2,0,3,0,1,4,12,4.8,+2
43,41,2006-01-28,34-100,MEM,,NOK,L (-9),1,29:54,2,7,.286,1,4,.250,3,3,1.000,0,5,5,3,1,1,1,4,8,6.6,+1
44,42,2006-01-30,34-102,MEM,,HOU,W (+9),1,23:01,1,4,.250,1,2,.500,2,2,1.000,0,3,3,2,0,0,3,0,5,1.9,-2
45,43,2006-02-01,34-104,MEM,,DAL,L (-1),1,32:23,2,10,.200,0,3,.000,0,0,,1,2,3,2,1,0,3,4,4,-3.1,-1
46,44,2006-02-04,34-107,MEM,@,MIL,L (-10),1,27:25,4,5,.800,1,2,.500,1,1,1.000,0,1,1,0,0,0,2,4,10,4.8,-17
47,45,2006-02-07,34-110,MEM,@,SAC,L (-8),1,29:31,5,12,.417,1,5,.200,0,0,,1,2,3,2,3,0,1,1,11,8.9,-1
48,46,2006-02-08,34-111,MEM,@,PHO,L (-6),1,26:02,5,9,.556,4,6,.667,2,3,.667,0,1,1,1,1,0,0,0,16,13.3,+6
49,47,2006-02-10,34-113,MEM,@,LAC,L (-4),1,34:31,6,16,.375,2,7,.286,1,2,.500,1,0,1,3,2,1,0,3,15,10.1,+7
50,48,2006-02-11,34-114,MEM,@,LAL,W (+1),1,42:01,7,15,.467,5,9,.556,6,7,.857,2,6,8,3,1,0,0,5,25,21.2,+3
51,49,2006-02-13,34-116,MEM,@,GSW,W (+2),1,35:51,4,11,.364,2,6,.333,0,0,,3,4,7,2,1,0,4,2,10,4.8,-8
52,50,2006-02-15,34-118,MEM,,SAC,W (+6),1,38:54,4,8,.500,1,3,.333,4,4,1.000,3,4,7,4,1,2,2,2,13,14.7,+10
53,51,2006-02-21,34-124,MEM,,TOR,W (+6),1,32:39,2,8,.250,1,5,.200,2,2,1.000,0,3,3,2,0,0,0,3,7,3.3,-1
54,52,2006-02-23,34-126,MEM,@,DAL,L (-10),1,35:24,1,5,.200,1,2,.500,4,4,1.000,0,4,4,1,3,1,0,4,7,7.9,-11
55,53,2006-02-24,34-127,MEM,,SAS,L (-3),1,36:43,3,5,.600,1,3,.333,2,2,1.000,0,4,4,4,1,2,2,3,9,9.9,+5
56,,2006-02-26,34-129,MEM,@,MIN,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
57,54,2006-02-27,34-130,MEM,,WAS,W (+10),1,37:50,5,10,.500,2,5,.400,6,7,.857,1,5,6,6,1,0,1,3,18,17.8,+28
58,55,2006-03-01,34-132,MEM,,NYK,W (+2),1,37:19,5,10,.500,4,8,.500,6,6,1.000,0,3,3,5,3,0,1,1,20,21.0,+12
59,56,2006-03-05,34-136,MEM,@,LAC,W (+16),1,22:38,4,9,.444,0,1,.000,1,1,1.000,0,4,4,2,2,0,2,3,9,5.7,+3
60,,2006-03-06,34-137,MEM,@,DEN,L (-14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
61,,2006-03-10,34-141,MEM,@,SAC,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,57,2006-03-12,34-143,MEM,,PHI,L (-3),1,14:45,0,5,.000,0,1,.000,2,2,1.000,0,4,4,3,1,1,2,2,2,0.7,0
63,58,2006-03-14,34-145,MEM,,BOS,W (+17),1,33:48,4,9,.444,4,7,.571,1,1,1.000,0,7,7,5,5,1,3,3,13,15.4,+23
64,59,2006-03-17,34-148,MEM,,DEN,W (+14),1,37:43,6,13,.462,2,6,.333,3,3,1.000,0,1,1,5,3,0,4,4,17,11.5,+1
65,60,2006-03-19,34-150,MEM,,UTA,W (+6),1,35:35,2,8,.250,1,4,.250,8,12,.667,0,2,2,5,1,0,0,2,13,10.9,+8
66,61,2006-03-21,34-152,MEM,,IND,W (+30),1,27:31,4,8,.500,2,5,.400,1,3,.333,0,7,7,1,2,0,1,1,11,9.6,+28
67,62,2006-03-23,34-154,MEM,,LAC,W (+10),1,33:15,8,14,.571,3,9,.333,4,4,1.000,0,3,3,4,5,0,5,3,23,18.9,+5
68,63,2006-03-24,34-155,MEM,@,NYK,W (+16),1,32:48,4,9,.444,2,7,.286,0,0,,1,1,2,2,4,0,2,3,10,8.5,+8
69,64,2006-03-26,34-157,MEM,,CHA,W (+7),1,33:51,3,9,.333,1,7,.143,3,5,.600,2,3,5,2,1,0,2,4,10,5.2,+6
70,65,2006-03-28,34-159,MEM,,SEA,L (-1),1,33:57,6,7,.857,2,2,1.000,2,2,1.000,1,1,2,4,1,0,0,1,16,17.9,+4
71,66,2006-03-29,34-160,MEM,@,NJN,L (-12),1,23:10,0,7,.000,0,2,.000,0,0,,0,2,2,2,0,0,2,2,0,-5.7,-22
72,67,2006-03-31,34-162,MEM,@,NOK,L (-5),1,34:37,0,8,.000,0,5,.000,0,0,,0,1,1,4,1,0,1,1,0,-2.9,-7
73,68,2006-04-02,34-164,MEM,,ATL,W (+11),1,25:46,3,9,.333,1,3,.333,1,2,.500,1,2,3,1,4,1,1,2,8,7.4,+21
74,69,2006-04-04,34-166,MEM,,GSW,W (+25),1,34:48,2,8,.250,1,5,.200,1,2,.500,1,2,3,3,1,1,0,2,6,5.1,+20
75,70,2006-04-07,34-169,MEM,,MIL,W (+10),1,27:55,2,6,.333,0,4,.000,0,0,,0,3,3,4,0,2,2,5,4,1.7,-2
76,71,2006-04-09,34-171,MEM,@,SAS,L (-2),1,37:13,3,9,.333,0,2,.000,3,3,1.000,1,7,8,2,1,0,0,1,9,8.7,+3
77,72,2006-04-11,34-173,MEM,,MIN,W (+16),1,29:59,1,5,.200,1,3,.333,0,0,,0,1,1,2,1,1,0,3,3,2.1,+19
78,73,2006-04-12,34-174,MEM,@,CHA,W (+8),1,38:08,4,12,.333,3,6,.500,5,6,.833,0,3,3,3,2,2,0,2,16,14.4,+14
79,74,2006-04-15,34-177,MEM,@,HOU,W (+12),1,27:10,1,7,.143,1,5,.200,2,3,.667,0,0,0,4,1,0,0,2,5,3.1,+4
80,75,2006-04-18,34-180,MEM,,LAC,W (+6),1,24:05,2,2,1.000,1,1,1.000,3,3,1.000,0,2,2,4,1,0,1,1,8,10.4,+12
81,,2006-04-19,34-181,MEM,@,MIN,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
1,1,2006-11-01,35-012,MEM,,NYK,L (-1),1,26:20,2,4,.500,1,2,.500,0,0,,0,4,4,2,1,0,1,1,5,5.2,-3
2,2,2006-11-03,35-014,MEM,,CHA,W (+13),1,27:43,3,15,.200,2,7,.286,2,2,1.000,1,1,2,3,2,0,1,1,10,4.4,+1
3,3,2006-11-04,35-015,MEM,@,DET,L (-9),1,21:53,1,4,.250,0,1,.000,2,4,.500,0,2,2,1,0,0,0,2,4,1.3,-5
4,4,2006-11-07,35-018,MEM,,HOU,L (-6),1,34:28,4,8,.500,1,4,.250,5,6,.833,1,1,2,1,2,0,1,2,14,11.5,-7
5,5,2006-11-11,35-022,MEM,@,PHO,L (-9),1,24:09,1,5,.200,0,2,.000,0,0,,0,1,1,0,0,0,1,1,2,-2.2,-18
6,6,2006-11-12,35-023,MEM,@,LAL,L (-10),1,35:02,3,9,.333,0,3,.000,0,0,,1,0,1,2,2,0,2,4,6,1.4,-7
7,,2006-11-15,35-026,MEM,@,SAC,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,,2006-11-17,35-028,MEM,,DAL,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,,2006-11-18,35-029,MEM,@,DAL,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,,2006-11-20,35-031,MEM,,ORL,W (+9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,,2006-11-21,35-032,MEM,@,CLE,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,,2006-11-24,35-035,MEM,,WAS,W (+15),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
13,,2006-11-25,35-036,MEM,@,HOU,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,,2006-11-28,35-039,MEM,@,DEN,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,,2006-11-29,35-040,MEM,@,LAC,L (-15),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,,2006-12-02,35-043,MEM,,MIA,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,2006-12-04,35-045,MEM,@,NYK,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,,2006-12-06,35-047,MEM,@,BOS,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,,2006-12-08,35-049,MEM,@,MIL,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,7,2006-12-09,35-050,MEM,,LAC,L (-7),0,18:09,2,5,.400,1,2,.500,0,5,.000,0,2,2,2,3,0,1,1,5,3.9,-10
21,8,2006-12-11,35-052,MEM,@,NJN,L (-13),0,27:36,2,9,.222,0,3,.000,1,2,.500,3,1,4,3,0,0,2,1,5,1.2,+4
22,9,2006-12-13,35-054,MEM,,POR,L (-6),0,6:21,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-11
23,10,2006-12-15,35-056,MEM,,ATL,L (-9),0,7:46,0,1,.000,0,0,,2,2,1.000,0,0,0,0,1,0,1,0,2,1.3,+1
24,11,2006-12-16,35-057,MEM,@,MIA,L (-8),0,26:46,3,7,.429,1,5,.200,0,0,,0,4,4,3,2,1,1,2,7,7.5,+1
25,12,2006-12-18,35-059,MEM,,SEA,W (+8),0,17:04,2,6,.333,2,4,.500,2,2,1.000,0,0,0,0,0,0,0,5,8,2.6,+6
26,13,2006-12-20,35-061,MEM,@,SAS,L (-7),0,23:52,1,4,.250,0,1,.000,0,0,,1,2,3,1,0,0,1,1,2,0.2,-22
27,14,2006-12-22,35-063,MEM,@,NOK,L (-3),0,21:30,1,5,.200,0,2,.000,0,0,,0,1,1,0,1,0,0,3,2,-1.0,-9
28,15,2006-12-23,35-064,MEM,,UTA,L (-3),0,13:22,1,5,.200,0,3,.000,0,0,,1,2,3,1,1,0,2,3,2,-1.3,+2
29,16,2006-12-26,35-067,MEM,@,WAS,L (-15),0,3:02,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-6
30,17,2006-12-27,35-068,MEM,,MIL,L (-16),0,17:21,1,5,.200,0,3,.000,0,0,,1,1,2,3,0,0,1,2,2,0.2,-8
31,18,2006-12-30,35-071,MEM,,TOR,W (+6),1,19:54,2,4,.500,1,3,.333,3,3,1.000,0,2,2,3,1,0,1,4,8,7.1,-12
32,19,2006-12-31,35-072,MEM,@,HOU,L (-2),1,23:41,1,4,.250,1,3,.333,0,0,,0,0,0,0,0,1,2,2,3,-1.5,-12
33,20,2007-01-03,35-075,MEM,,GSW,W (+9),0,12:04,1,3,.333,0,1,.000,0,0,,0,3,3,1,0,0,0,1,2,1.5,-14
34,21,2007-01-05,35-077,MEM,,BOS,L (-9),0,3:28,0,1,.000,0,1,.000,0,0,,1,1,2,0,0,0,0,0,0,0.3,+1
35,22,2007-01-07,35-079,MEM,,SAS,L (-14),0,2:22,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0,0.3,-4
36,23,2007-01-09,35-081,MEM,,LAL,W (+10),0,4:13,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,0,0.0,-6
37,,2007-01-12,35-084,MEM,,MIN,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
38,,2007-01-13,35-085,MEM,@,CHI,L (-45),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,24,2007-01-15,35-087,MEM,,PHO,L (-15),1,19:00,2,7,.286,0,3,.000,4,4,1.000,0,0,0,2,0,0,2,2,8,2.5,0
40,25,2007-01-17,35-089,MEM,,PHI,W (+16),1,23:33,4,5,.800,3,3,1.000,0,0,,0,3,3,0,0,0,1,2,11,8.2,+13
41,,2007-01-20,35-092,MEM,@,LAC,L (-21),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,26,2007-01-22,35-094,MEM,@,DEN,L (-17),1,11:39,2,4,.500,0,1,.000,0,0,,0,0,0,1,1,0,0,2,4,2.9,-12
43,27,2007-01-24,35-096,MEM,@,UTA,W (+2),1,32:24,7,11,.636,3,6,.500,2,2,1.000,2,1,3,2,2,0,1,2,19,17.4,0
44,28,2007-01-26,35-098,MEM,@,SAS,L (-16),1,26:38,6,12,.500,4,7,.571,1,1,1.000,1,5,6,0,1,0,0,2,17,13.4,-13
45,29,2007-01-27,35-099,MEM,,POR,L (-3),1,29:11,5,7,.714,2,4,.500,1,1,1.000,0,8,8,1,2,0,0,6,13,12.8,+1
46,,2007-01-29,35-101,MEM,,SAC,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
47,,2007-02-01,35-104,MIA,,CLE,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
48,30,2007-02-03,35-106,MIA,@,MIL,W (+19),0,6:05,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,1,0,2,0.0,+2
49,31,2007-02-05,35-108,MIA,,CHA,W (+20),0,12:53,2,2,1.000,1,1,1.000,0,1,.000,0,0,0,0,1,0,1,0,5,4.0,+1
50,32,2007-02-07,35-110,MIA,@,BOS,W (+12),0,7:32,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+12
51,33,2007-02-09,35-112,MIA,@,CLE,L (-24),0,17:59,2,5,.400,1,3,.333,0,0,,1,4,5,1,1,0,0,2,5,5.1,-13
52,34,2007-02-11,35-114,MIA,,SAS,W (+15),0,25:30,4,4,1.000,2,2,1.000,2,2,1.000,0,3,3,3,1,0,0,2,12,14.0,+11
53,35,2007-02-13,35-116,MIA,,POR,W (+19),0,22:05,4,7,.571,1,3,.333,0,0,,0,4,4,2,1,0,0,2,9,8.5,+18
54,36,2007-02-21,35-124,MIA,@,HOU,L (-10),0,16:26,0,1,.000,0,0,,2,2,1.000,0,1,1,0,1,0,1,3,2,0.4,-2
55,37,2007-02-22,35-125,MIA,@,DAL,L (-12),0,29:21,2,5,.400,1,2,.500,0,1,.000,0,2,2,2,4,0,1,2,5,6.1,+2
56,38,2007-02-25,35-128,MIA,,CLE,W (+5),1,22:03,1,5,.200,0,3,.000,0,0,,0,2,2,0,0,0,0,4,2,-2.1,-12
57,39,2007-02-26,35-129,MIA,@,NYK,L (-6),1,23:59,4,10,.400,0,3,.000,0,0,,1,4,5,2,1,0,1,2,8,5.1,+1
58,40,2007-02-28,35-131,MIA,@,WAS,W (+9),1,37:08,3,8,.375,3,7,.429,4,4,1.000,1,5,6,3,0,0,1,4,13,10.3,+19
59,41,2007-03-02,35-133,MIA,,DET,W (+3),1,29:08,3,9,.333,1,4,.250,2,2,1.000,0,3,3,1,0,0,0,2,9,4.7,+8
60,42,2007-03-05,35-136,MIA,,ATL,W (+7),1,40:08,7,12,.583,4,7,.571,3,4,.750,0,3,3,3,3,0,0,2,21,20.2,+13
61,43,2007-03-07,35-138,MIA,,CHI,W (+33),1,33:12,8,11,.727,6,8,.750,1,1,1.000,0,2,2,6,3,2,0,0,23,27.7,+26
62,44,2007-03-09,35-140,MIA,,MIN,W (+14),1,39:00,6,14,.429,3,7,.429,0,0,,3,8,11,3,0,0,1,1,15,12.8,+12
63,45,2007-03-11,35-142,MIA,,WAS,W (+2),1,37:46,8,15,.533,2,8,.250,0,0,,1,3,4,3,2,0,0,5,18,14.4,-6
64,46,2007-03-13,35-144,MIA,,UTA,W (+2),1,35:52,5,11,.455,0,2,.000,2,3,.667,2,5,7,2,1,0,0,4,12,9.6,+5
65,47,2007-03-15,35-146,MIA,@,NJN,W (+7),1,41:14,2,9,.222,1,6,.167,0,0,,0,5,5,8,1,0,0,1,5,7.2,+9
66,48,2007-03-16,35-147,MIA,,SAC,W (+6),1,36:01,7,9,.778,5,6,.833,0,0,,0,3,3,2,2,0,2,3,19,16.6,+4
67,49,2007-03-18,35-149,MIA,,ORL,L (-14),1,25:17,2,5,.400,0,2,.000,1,2,.500,0,3,3,1,0,0,1,1,5,2.1,-19
68,50,2007-03-21,35-152,MIA,@,ATL,W (+8),1,38:46,5,10,.500,1,5,.200,3,3,1.000,0,3,3,0,4,0,3,1,14,10.5,+9
69,51,2007-03-23,35-154,MIA,@,IND,L (-25),1,21:28,1,5,.200,0,4,.000,0,0,,0,1,1,3,0,1,0,0,2,2.0,-23
70,52,2007-03-24,35-155,MIA,,PHI,L (-8),1,37:21,3,9,.333,2,6,.333,2,2,1.000,1,5,6,2,1,0,1,1,10,8.1,+4
71,53,2007-03-26,35-157,MIA,,ATL,W (+17),1,37:06,5,11,.455,3,6,.500,0,0,,1,8,9,3,1,0,1,0,13,12.5,+18
72,54,2007-03-28,35-159,MIA,@,TOR,L (-13),1,32:10,4,11,.364,2,4,.500,2,2,1.000,1,1,2,4,2,1,0,1,12,12.0,-4
73,55,2007-03-30,35-161,MIA,@,MIN,W (+15),1,36:21,7,17,.412,4,8,.500,0,0,,1,5,6,2,2,0,1,3,18,12.3,+9
74,56,2007-04-01,35-163,MIA,@,DET,L (-6),1,40:23,3,9,.333,2,6,.333,0,0,,1,5,6,3,3,0,0,3,8,9.0,+4
75,57,2007-04-03,35-165,MIA,,TOR,W (+3),1,33:24,5,10,.500,2,6,.333,2,2,1.000,0,3,3,2,0,2,1,2,14,10.9,-2
76,58,2007-04-05,35-167,MIA,@,CLE,W (+4),1,42:22,4,12,.333,2,8,.250,3,4,.750,0,3,3,8,2,0,0,5,13,12.3,+8
77,59,2007-04-06,35-168,MIA,@,BOS,W (+3),1,34:11,2,7,.286,1,4,.250,0,0,,1,4,5,0,0,1,1,1,5,2.1,+1
78,60,2007-04-08,35-170,MIA,,CHA,L (-8),1,40:24,3,8,.375,1,5,.200,3,4,.750,1,4,5,3,4,0,3,2,10,9.4,-9
79,61,2007-04-10,35-172,MIA,@,CHA,L (-10),1,25:02,0,2,.000,0,1,.000,2,2,1.000,0,3,3,1,0,1,1,3,2,0.7,-8
80,62,2007-04-11,35-173,MIA,,WAS,W (+3),1,28:21,4,7,.571,2,4,.500,0,0,,0,4,4,0,0,0,0,2,10,7.1,+12
81,63,2007-04-13,35-175,MIA,,IND,W (+4),1,24:59,1,3,.333,0,1,.000,0,0,,1,1,2,2,3,0,0,3,2,4.5,-2
82,64,2007-04-16,35-178,MIA,,BOS,L (-2),1,22:29,3,5,.600,3,4,.750,0,0,,0,2,2,1,2,0,2,3,9,6.8,-6
83,,2007-04-18,35-180,MIA,@,ORL,L (-26),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,1,2007-10-31,36-011,DAL,@,CLE,W (+18),1,29:07,2,5,.400,1,4,.250,0,0,,0,6,6,1,1,0,1,0,5,4.8,+14
2,2,2007-11-02,36-013,DAL,@,ATL,L (-7),1,23:36,1,7,.143,0,5,.000,0,0,,0,2,2,3,0,0,0,1,2,-0.2,-14
3,3,2007-11-03,36-014,DAL,,SAC,W (+21),1,14:31,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,1,0,-1.1,+12
4,4,2007-11-05,36-016,DAL,,HOU,W (+9),1,22:31,1,3,.333,1,3,.333,0,0,,0,1,1,1,1,0,0,2,3,2.5,-1
