Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
34,32,2006-01-13,25-299,NYK,,ATL,W (+11),0,31:17,8,14,.571,3,4,.750,4,5,.800,0,3,3,2,0,1,1,0,23,18.0,+4
35,33,2006-01-15,25-301,NYK,@,TOR,L (-26),0,34:26,3,11,.273,2,7,.286,4,5,.800,0,2,2,1,0,0,0,3,12,5.2,-24
36,34,2006-01-16,25-302,NYK,,MIN,L (-6),0,35:32,1,9,.111,0,4,.000,2,2,1.000,0,2,2,8,1,0,4,1,4,0.9,-11
37,35,2006-01-18,25-304,NYK,@,CHI,L (-2),1,50:12,6,16,.375,2,5,.400,5,6,.833,1,2,3,8,3,0,4,2,19,14.9,+2
38,36,2006-01-19,25-305,NYK,,DET,L (-26),1,38:46,1,6,.167,0,2,.000,0,0,,0,1,1,3,2,0,3,4,2,-2.0,-19
39,37,2006-01-21,25-307,NYK,,NOK,L (-11),1,40:05,6,12,.500,0,4,.000,2,3,.667,1,2,3,3,2,0,6,3,14,5.8,-24
40,38,2006-01-25,25-311,NYK,,SAC,L (-4),1,47:19,3,14,.214,1,4,.250,0,0,,0,4,4,10,1,0,0,1,7,7.2,-3
41,39,2006-01-27,25-313,NYK,,ORL,W (+3),0,28:51,7,14,.500,1,5,.200,6,7,.857,0,3,3,1,3,0,1,2,21,16.4,-6
42,40,2006-01-28,25-314,NYK,@,PHI,L (-15),0,19:22,0,5,.000,0,3,.000,2,2,1.000,0,0,0,0,1,0,2,1,2,-2.9,-24
43,41,2006-01-30,25-316,NYK,@,ATL,L (-19),0,26:18,2,6,.333,2,4,.500,2,2,1.000,0,0,0,5,0,0,4,4,8,2.5,-6
44,42,2006-01-31,25-317,NYK,,LAL,L (-33),0,31:36,0,5,.000,0,3,.000,6,7,.857,0,3,3,7,0,0,2,3,6,4.7,-22
45,43,2006-02-03,25-320,NYK,@,TOR,L (-14),1,41:15,4,13,.308,1,5,.200,2,3,.667,1,4,5,6,0,1,4,3,11,4.7,-15
46,44,2006-02-05,25-322,NYK,,HOU,L (-4),1,43:19,9,15,.600,5,9,.556,1,1,1.000,0,4,4,5,1,0,0,3,24,21.6,-7
47,45,2006-02-07,25-324,NYK,,LAC,L (-3),1,40:24,3,12,.250,0,5,.000,4,4,1.000,0,4,4,4,2,1,1,1,10,8.1,-1
48,46,2006-02-08,25-325,NYK,@,NJN,L (-13),1,27:21,1,5,.200,0,2,.000,1,2,.500,0,2,2,6,3,0,3,1,3,3.9,+1
49,47,2006-02-10,25-327,NYK,@,NOK,L (-11),1,38:30,5,11,.455,1,5,.200,2,3,.667,1,1,2,5,0,0,2,2,13,8.6,-12
